agency_cd,site_no,year,month,day,discharge_cfs,discharge_flags
USGS,11468000,2001,01,04,27.0,A:e
USGS,11468000,2001,01,05,26.0,A:e
USGS,11468000,2001,01,06,26.0,A:e
USGS,11468000,2001,01,07,27.0,A:e
USGS,11468000,2001,01,08,60.0,A:e
USGS,11468000,2001,01,09,140,A:e
USGS,11468000,2001,01,10,370,A:e
USGS,11468000,2001,01,11,900,A:e
USGS,11468000,2001,01,12,400,A:e
USGS,11468000,2001,01,13,270,A:e
USGS,11468000,2001,01,14,196,A:e
USGS,11468000,2001,01,15,157,A:e
USGS,11468000,2001,01,16,120,A:e
USGS,11468000,2001,01,17,91.0,A:e
USGS,11468000,2001,01,18,81.0,A
USGS,11468000,2001,01,19,71.0,A
USGS,11468000,2001,01,20,65.0,A
USGS,11468000,2001,01,21,59.0,A
USGS,11468000,2001,01,22,54.0,A
USGS,11468000,2001,01,23,59.0,A
USGS,11468000,2001,01,24,933,A
USGS,11468000,2001,01,25,838,A
USGS,11468000,2001,01,26,1530,A
USGS,11468000,2001,01,27,901,A
USGS,11468000,2001,01,28,521,A
USGS,11468000,2001,01,29,375,A
USGS,11468000,2001,01,30,294,A
USGS,11468000,2001,01,31,226,A
USGS,11468000,2001,02,01,185,A
USGS,11468000,2001,02,02,155,A
USGS,11468000,2001,02,03,133,A
USGS,11468000,2001,02,04,117,A
USGS,11468000,2001,02,05,105,A
USGS,11468000,2001,02,06,95.0,A
USGS,11468000,2001,02,07,86.0,A
USGS,11468000,2001,02,08,79.0,A
USGS,11468000,2001,02,09,89.0,A
USGS,11468000,2001,02,10,406,A
USGS,11468000,2001,02,11,732,A
USGS,11468000,2001,02,12,1300,A
USGS,11468000,2001,02,13,978,A
USGS,11468000,2001,02,14,644,A
USGS,11468000,2001,02,15,468,A
USGS,11468000,2001,02,16,397,A
USGS,11468000,2001,02,17,532,A
USGS,11468000,2001,02,18,1160,A
USGS,11468000,2001,02,19,1210,A
USGS,11468000,2001,02,20,5460,A
USGS,11468000,2001,02,21,4220,A
USGS,11468000,2001,02,22,3610,A
USGS,11468000,2001,02,23,3020,A
USGS,11468000,2001,02,24,2250,A
USGS,11468000,2001,02,25,3320,A
USGS,11468000,2001,02,26,2520,A
USGS,11468000,2001,02,27,1600,A
USGS,11468000,2001,02,28,1070,A
USGS,11468000,2001,03,01,777,A
USGS,11468000,2001,03,02,636,A
USGS,11468000,2001,03,03,531,A
USGS,11468000,2001,03,04,3380,A
USGS,11468000,2001,03,05,5080,A
USGS,11468000,2001,03,06,2350,A
USGS,11468000,2001,03,07,1480,A
USGS,11468000,2001,03,08,1040,A
USGS,11468000,2001,03,09,798,A
USGS,11468000,2001,03,10,659,A
USGS,11468000,2001,03,11,558,A
USGS,11468000,2001,03,12,473,A
USGS,11468000,2001,03,13,402,A
USGS,11468000,2001,03,14,351,A
USGS,11468000,2001,03,15,305,A
USGS,11468000,2001,03,16,258,A
USGS,11468000,2001,03,17,231,A
USGS,11468000,2001,03,18,211,A
USGS,11468000,2001,03,19,195,A
USGS,11468000,2001,03,20,181,A
USGS,11468000,2001,03,21,170,A:e
USGS,11468000,2001,03,22,165,A:e
USGS,11468000,2001,03,23,160,A:e
USGS,11468000,2001,03,24,155,A:e
USGS,11468000,2001,03,25,340,A:e
USGS,11468000,2001,03,26,260,A:e
USGS,11468000,2001,03,27,200,A:e
USGS,11468000,2001,03,28,175,A:e
USGS,11468000,2001,03,29,160,A:e
USGS,11468000,2001,03,30,145,A:e
USGS,11468000,2001,03,31,137,A:e
USGS,11468000,2001,04,01,130,A:e
USGS,11468000,2001,04,02,125,A:e
USGS,11468000,2001,04,03,119,A:e
USGS,11468000,2001,04,04,113,A
USGS,11468000,2001,04,05,109,A
USGS,11468000,2001,04,06,106,A
USGS,11468000,2001,04,07,114,A
USGS,11468000,2001,04,08,109,A
USGS,11468000,2001,04,09,112,A
USGS,11468000,2001,04,10,103,A
USGS,11468000,2001,04,11,96.0,A
USGS,11468000,2001,04,12,93.0,A
USGS,11468000,2001,04,13,88.0,A
USGS,11468000,2001,04,14,83.0,A
USGS,11468000,2001,04,15,81.0,A
USGS,11468000,2001,04,16,81.0,A
USGS,11468000,2001,04,17,83.0,A
USGS,11468000,2001,04,18,83.0,A
USGS,11468000,2001,04,19,81.0,A
USGS,11468000,2001,04,20,86.0,A
USGS,11468000,2001,04,21,128,A
USGS,11468000,2001,04,22,109,A
USGS,11468000,2001,04,23,88.0,A
USGS,11468000,2001,04,24,80.0,A
USGS,11468000,2001,04,25,75.0,A
USGS,11468000,2001,04,26,71.0,A
USGS,11468000,2001,04,27,68.0,A
USGS,11468000,2001,04,28,65.0,A
USGS,11468000,2001,04,29,63.0,A
USGS,11468000,2001,04,30,61.0,A
USGS,11468000,2001,05,01,60.0,A
USGS,11468000,2001,05,02,57.0,A
USGS,11468000,2001,05,03,55.0,A
USGS,11468000,2001,05,04,53.0,A
USGS,11468000,2001,05,05,51.0,A
USGS,11468000,2001,05,06,49.0,A
USGS,11468000,2001,05,07,48.0,A
USGS,11468000,2001,05,08,46.0,A
USGS,11468000,2001,05,09,44.0,A
USGS,11468000,2001,05,10,42.0,A
USGS,11468000,2001,05,11,41.0,A
USGS,11468000,2001,05,12,39.0,A
USGS,11468000,2001,05,13,38.0,A
USGS,11468000,2001,05,14,38.0,A
USGS,11468000,2001,05,15,38.0,A
USGS,11468000,2001,05,16,37.0,A
USGS,11468000,2001,05,17,37.0,A
USGS,11468000,2001,05,18,35.0,A
USGS,11468000,2001,05,19,33.0,A
USGS,11468000,2001,05,20,32.0,A
USGS,11468000,2001,05,21,31.0,A
USGS,11468000,2001,05,22,30.0,A
USGS,11468000,2001,05,23,28.0,A
USGS,11468000,2001,05,24,26.0,A
USGS,11468000,2001,05,25,25.0,A
USGS,11468000,2001,05,26,25.0,A
USGS,11468000,2001,05,27,25.0,A
USGS,11468000,2001,05,28,25.0,A
USGS,11468000,2001,05,29,25.0,A
USGS,11468000,2001,05,30,24.0,A
USGS,11468000,2001,05,31,23.0,A
USGS,11468000,2001,06,01,22.0,A
USGS,11468000,2001,06,02,20.0,A
USGS,11468000,2001,06,03,19.0,A
USGS,11468000,2001,06,04,19.0,A
USGS,11468000,2001,06,05,19.0,A
USGS,11468000,2001,06,06,19.0,A
USGS,11468000,2001,06,07,18.0,A
USGS,11468000,2001,06,08,17.0,A
USGS,11468000,2001,06,09,16.0,A
USGS,11468000,2001,06,10,14.0,A
USGS,11468000,2001,06,11,14.0,A
USGS,11468000,2001,06,12,15.0,A
USGS,11468000,2001,06,13,14.0,A
USGS,11468000,2001,06,14,14.0,A
USGS,11468000,2001,06,15,13.0,A
USGS,11468000,2001,06,16,13.0,A
USGS,11468000,2001,06,17,12.0,A
USGS,11468000,2001,06,18,12.0,A
USGS,11468000,2001,06,19,11.0,A
USGS,11468000,2001,06,20,10.0,A
USGS,11468000,2001,06,21,9.90,A
USGS,11468000,2001,06,22,9.60,A
USGS,11468000,2001,06,23,9.00,A
USGS,11468000,2001,06,24,8.30,A
USGS,11468000,2001,06,25,8.00,A
USGS,11468000,2001,06,26,8.90,A
USGS,11468000,2001,06,27,18.0,A
USGS,11468000,2001,06,28,31.0,A
USGS,11468000,2001,06,29,34.0,A
USGS,11468000,2001,06,30,24.0,A
USGS,11468000,2001,07,01,19.0,A
USGS,11468000,2001,07,02,15.0,A
USGS,11468000,2001,07,03,14.0,A
USGS,11468000,2001,07,04,13.0,A
USGS,11468000,2001,07,05,12.0,A
USGS,11468000,2001,07,06,11.0,A
USGS,11468000,2001,07,07,11.0,A
USGS,11468000,2001,07,08,10.0,A
USGS,11468000,2001,07,09,9.80,A
USGS,11468000,2001,07,10,9.50,A
USGS,11468000,2001,07,11,8.80,A
USGS,11468000,2001,07,12,9.50,A
USGS,11468000,2001,07,13,9.30,A
USGS,11468000,2001,07,14,8.80,A
USGS,11468000,2001,07,15,9.00,A
USGS,11468000,2001,07,16,8.50,A
USGS,11468000,2001,07,17,8.00,A
USGS,11468000,2001,07,18,8.20,A
USGS,11468000,2001,07,19,7.80,A
USGS,11468000,2001,07,20,7.70,A
USGS,11468000,2001,07,21,7.30,A
USGS,11468000,2001,07,22,6.00,A
USGS,11468000,2001,07,23,5.70,A
USGS,11468000,2001,07,24,4.50,A
USGS,11468000,2001,07,25,4.20,A
USGS,11468000,2001,07,26,3.90,A
USGS,11468000,2001,07,27,3.80,A
USGS,11468000,2001,07,28,4.00,A
USGS,11468000,2001,07,29,3.70,A
USGS,11468000,2001,07,30,3.50,A
USGS,11468000,2001,07,31,3.20,A
USGS,11468000,2001,08,01,3.00,A
USGS,11468000,2001,08,02,4.10,A
USGS,11468000,2001,08,03,3.80,A
USGS,11468000,2001,08,04,3.50,A
USGS,11468000,2001,08,05,3.10,A
USGS,11468000,2001,08,06,2.70,A
USGS,11468000,2001,08,07,2.70,A
USGS,11468000,2001,08,08,2.40,A
USGS,11468000,2001,08,09,2.30,A
USGS,11468000,2001,08,10,3.10,A
USGS,11468000,2001,08,11,3.00,A
USGS,11468000,2001,08,12,2.30,A
USGS,11468000,2001,08,13,2.00,A
USGS,11468000,2001,08,14,1.70,A
USGS,11468000,2001,08,15,1.60,A
USGS,11468000,2001,08,16,1.50,A
USGS,11468000,2001,08,17,2.50,A
USGS,11468000,2001,08,18,2.90,A
USGS,11468000,2001,08,19,2.30,A
USGS,11468000,2001,08,20,2.10,A
USGS,11468000,2001,08,21,1.80,A
USGS,11468000,2001,08,22,1.80,A
USGS,11468000,2001,08,23,1.90,A
USGS,11468000,2001,08,24,1.70,A
USGS,11468000,2001,08,25,1.50,A
USGS,11468000,2001,08,26,2.50,A
USGS,11468000,2001,08,27,2.40,A
USGS,11468000,2001,08,28,2.10,A
USGS,11468000,2001,08,29,2.00,A
USGS,11468000,2001,08,30,1.70,A
USGS,11468000,2001,08,31,1.50,A
USGS,11468000,2001,09,01,1.50,A
USGS,11468000,2001,09,02,1.60,A
USGS,11468000,2001,09,03,1.70,A
USGS,11468000,2001,09,04,1.50,A
USGS,11468000,2001,09,05,1.50,A
USGS,11468000,2001,09,06,1.70,A
USGS,11468000,2001,09,07,1.60,A
USGS,11468000,2001,09,08,1.40,A
USGS,11468000,2001,09,09,1.40,A
USGS,11468000,2001,09,10,1.20,A
USGS,11468000,2001,09,11,1.40,A
USGS,11468000,2001,09,12,2.10,A
USGS,11468000,2001,09,13,2.10,A
USGS,11468000,2001,09,14,2.10,A
USGS,11468000,2001,09,15,2.60,A
USGS,11468000,2001,09,16,2.70,A
USGS,11468000,2001,09,17,2.30,A
USGS,11468000,2001,09,18,1.80,A
USGS,11468000,2001,09,19,1.60,A
USGS,11468000,2001,09,20,1.30,A
USGS,11468000,2001,09,21,1.20,A
USGS,11468000,2001,09,22,1.20,A
USGS,11468000,2001,09,23,1.10,A
USGS,11468000,2001,09,24,1.40,A
USGS,11468000,2001,09,25,2.10,A
USGS,11468000,2001,09,26,2.00,A
USGS,11468000,2001,09,27,2.10,A
USGS,11468000,2001,09,28,2.30,A
USGS,11468000,2001,09,29,2.20,A
USGS,11468000,2001,09,30,2.10,A
USGS,11468000,2001,10,01,2.03,A
USGS,11468000,2001,10,02,1.91,A
USGS,11468000,2001,10,03,2.72,A
USGS,11468000,2001,10,04,2.48,A
USGS,11468000,2001,10,05,2.34,A
USGS,11468000,2001,10,06,1.95,A
USGS,11468000,2001,10,07,1.72,A
USGS,11468000,2001,10,08,1.59,A
USGS,11468000,2001,10,09,1.80,A
USGS,11468000,2001,10,10,1.80,A
USGS,11468000,2001,10,11,1.98,A
USGS,11468000,2001,10,12,2.10,A
USGS,11468000,2001,10,13,2.10,A
USGS,11468000,2001,10,14,1.98,A
USGS,11468000,2001,10,15,1.75,A
USGS,11468000,2001,10,16,1.51,A
USGS,11468000,2001,10,17,1.48,A
USGS,11468000,2001,10,18,1.41,A
USGS,11468000,2001,10,19,2.32,A
USGS,11468000,2001,10,20,2.31,A
USGS,11468000,2001,10,21,2.12,A
USGS,11468000,2001,10,22,3.88,A
USGS,11468000,2001,10,23,4.50,A
USGS,11468000,2001,10,24,4.58,A
USGS,11468000,2001,10,25,3.70,A
USGS,11468000,2001,10,26,3.58,A
USGS,11468000,2001,10,27,4.48,A
USGS,11468000,2001,10,28,5.04,A
USGS,11468000,2001,10,29,5.69,A
USGS,11468000,2001,10,30,9.20,A
USGS,11468000,2001,10,31,11.6,A
USGS,11468000,2001,11,01,13.8,A
USGS,11468000,2001,11,02,17.6,A
USGS,11468000,2001,11,03,14.2,A
USGS,11468000,2001,11,04,11.5,A
USGS,11468000,2001,11,05,10.4,A
USGS,11468000,2001,11,06,9.37,A
USGS,11468000,2001,11,07,8.56,A
USGS,11468000,2001,11,08,8.40,A
USGS,11468000,2001,11,09,8.10,A
USGS,11468000,2001,11,10,8.19,A
USGS,11468000,2001,11,11,10.7,A
USGS,11468000,2001,11,12,34.0,A
USGS,11468000,2001,11,13,120,A
USGS,11468000,2001,11,14,96.2,A
USGS,11468000,2001,11,15,69.4,A
USGS,11468000,2001,11,16,68.8,A
USGS,11468000,2001,11,17,78.0,A
USGS,11468000,2001,11,18,86.5,A
USGS,11468000,2001,11,19,66.0,A
USGS,11468000,2001,11,20,49.4,A
USGS,11468000,2001,11,21,71.8,A
USGS,11468000,2001,11,22,474,A
USGS,11468000,2001,11,23,282,A
USGS,11468000,2001,11,24,741,A
USGS,11468000,2001,11,25,966,A
USGS,11468000,2001,11,26,427,A
USGS,11468000,2001,11,27,266,A
USGS,11468000,2001,11,28,320,A:e
USGS,11468000,2001,11,29,1600,A:e
USGS,11468000,2001,11,30,830,A:e
USGS,11468000,2001,12,01,2500,A:e
USGS,11468000,2001,12,02,2000,A:e
USGS,11468000,2001,12,03,1700,A:e
USGS,11468000,2001,12,04,1250,A:e
USGS,11468000,2001,12,05,2470,A:e
USGS,11468000,2001,12,06,4200,A:e
USGS,11468000,2001,12,07,1390,A
USGS,11468000,2001,12,08,824,A
USGS,11468000,2001,12,09,617,A
USGS,11468000,2001,12,10,468,A
USGS,11468000,2001,12,11,363,A
USGS,11468000,2001,12,12,297,A
USGS,11468000,2001,12,13,262,A
USGS,11468000,2001,12,14,2180,A
USGS,11468000,2001,12,15,1190,A
USGS,11468000,2001,12,16,757,A
USGS,11468000,2001,12,17,2090,A
USGS,11468000,2001,12,18,1630,A
USGS,11468000,2001,12,19,1160,A
USGS,11468000,2001,12,20,1870,A
USGS,11468000,2001,12,21,2660,A
USGS,11468000,2001,12,22,2370,A
USGS,11468000,2001,12,23,2300,A
USGS,11468000,2001,12,24,1600,A
USGS,11468000,2001,12,25,1140,A
USGS,11468000,2001,12,26,864,A
USGS,11468000,2001,12,27,729,A
USGS,11468000,2001,12,28,939,A
USGS,11468000,2001,12,29,1080,A
USGS,11468000,2001,12,30,977,A
USGS,11468000,2001,12,31,2180,A
USGS,11468000,2002,01,01,2290,A
USGS,11468000,2002,01,02,7820,A
USGS,11468000,2002,01,03,4320,A
USGS,11468000,2002,01,04,2500,A:e
USGS,11468000,2002,01,05,2250,A:e
USGS,11468000,2002,01,06,6750,A:e
USGS,11468000,2002,01,07,4600,A:e
USGS,11468000,2002,01,08,2850,A:e
USGS,11468000,2002,01,09,1600,A:e
USGS,11468000,2002,01,10,1060,A
USGS,11468000,2002,01,11,831,A
USGS,11468000,2002,01,12,692,A
USGS,11468000,2002,01,13,603,A
USGS,11468000,2002,01,14,532,A
USGS,11468000,2002,01,15,465,A
USGS,11468000,2002,01,16,413,A
USGS,11468000,2002,01,17,369,A
USGS,11468000,2002,01,18,329,A
USGS,11468000,2002,01,19,299,A
USGS,11468000,2002,01,20,274,A
USGS,11468000,2002,01,21,266,A
USGS,11468000,2002,01,22,275,A
USGS,11468000,2002,01,23,241,A
USGS,11468000,2002,01,24,218,A
USGS,11468000,2002,01,25,205,A
USGS,11468000,2002,01,26,273,A
USGS,11468000,2002,01,27,340,A
USGS,11468000,2002,01,28,280,A
USGS,11468000,2002,01,29,252,A
USGS,11468000,2002,01,30,229,A
USGS,11468000,2002,01,31,212,A
USGS,11468000,2002,02,01,204,A
USGS,11468000,2002,02,02,198,A
USGS,11468000,2002,02,03,187,A
USGS,11468000,2002,02,04,175,A
USGS,11468000,2002,02,05,166,A
USGS,11468000,2002,02,06,158,A
USGS,11468000,2002,02,07,163,A
USGS,11468000,2002,02,08,332,A
USGS,11468000,2002,02,09,273,A
USGS,11468000,2002,02,10,238,A
USGS,11468000,2002,02,11,215,A
USGS,11468000,2002,02,12,202,A
USGS,11468000,2002,02,13,192,A
USGS,11468000,2002,02,14,181,A
USGS,11468000,2002,02,15,170,A
USGS,11468000,2002,02,16,164,A
USGS,11468000,2002,02,17,259,A
USGS,11468000,2002,02,18,223,A
USGS,11468000,2002,02,19,940,A:e
USGS,11468000,2002,02,20,3700,A:e
USGS,11468000,2002,02,21,1840,A
USGS,11468000,2002,02,22,1180,A
USGS,11468000,2002,02,23,876,A
USGS,11468000,2002,02,24,716,A
USGS,11468000,2002,02,25,590,A
USGS,11468000,2002,02,26,503,A
USGS,11468000,2002,02,27,439,A
USGS,11468000,2002,02,28,389,A
USGS,11468000,2002,03,01,346,A
USGS,11468000,2002,03,02,307,A
USGS,11468000,2002,03,03,273,A
USGS,11468000,2002,03,04,247,A
USGS,11468000,2002,03,05,234,A
USGS,11468000,2002,03,06,255,A
USGS,11468000,2002,03,07,347,A
USGS,11468000,2002,03,08,388,A
USGS,11468000,2002,03,09,315,A
USGS,11468000,2002,03,10,449,A
USGS,11468000,2002,03,11,446,A
USGS,11468000,2002,03,12,391,A
USGS,11468000,2002,03,13,370,A
USGS,11468000,2002,03,14,341,A
USGS,11468000,2002,03,15,309,A
USGS,11468000,2002,03,16,285,A
USGS,11468000,2002,03,17,267,A
USGS,11468000,2002,03,18,250,A
USGS,11468000,2002,03,19,224,A
USGS,11468000,2002,03,20,208,A
USGS,11468000,2002,03,21,196,A
USGS,11468000,2002,03,22,216,A
USGS,11468000,2002,03,23,567,A
USGS,11468000,2002,03,24,665,A
USGS,11468000,2002,03,25,521,A
USGS,11468000,2002,03,26,450,A
USGS,11468000,2002,03,27,397,A
USGS,11468000,2002,03,28,356,A
USGS,11468000,2002,03,29,320,A
USGS,11468000,2002,03,30,286,A
USGS,11468000,2002,03,31,259,A
USGS,11468000,2002,04,01,238,A
USGS,11468000,2002,04,02,218,A
USGS,11468000,2002,04,03,200,A
USGS,11468000,2002,04,04,188,A
USGS,11468000,2002,04,05,179,A
USGS,11468000,2002,04,06,169,A
USGS,11468000,2002,04,07,160,A
USGS,11468000,2002,04,08,150,A
USGS,11468000,2002,04,09,144,A
USGS,11468000,2002,04,10,138,A
USGS,11468000,2002,04,11,131,A
USGS,11468000,2002,04,12,125,A
USGS,11468000,2002,04,13,118,A
USGS,11468000,2002,04,14,113,A
USGS,11468000,2002,04,15,109,A
USGS,11468000,2002,04,16,108,A
USGS,11468000,2002,04,17,136,A
USGS,11468000,2002,04,18,130,A
USGS,11468000,2002,04,19,111,A
USGS,11468000,2002,04,20,106,A
USGS,11468000,2002,04,21,100,A
USGS,11468000,2002,04,22,97.0,A:e
USGS,11468000,2002,04,23,93.0,A:e
USGS,11468000,2002,04,24,89.0,A:e
USGS,11468000,2002,04,25,84.0,A:e
USGS,11468000,2002,04,26,78.0,A:e
USGS,11468000,2002,04,27,76.0,A:e
USGS,11468000,2002,04,28,74.0,A:e
USGS,11468000,2002,04,29,78.0,A:e
USGS,11468000,2002,04,30,83.0,A
USGS,11468000,2002,05,01,83.2,A
USGS,11468000,2002,05,02,79.8,A
USGS,11468000,2002,05,03,76.0,A
USGS,11468000,2002,05,04,73.2,A
USGS,11468000,2002,05,05,69.9,A
USGS,11468000,2002,05,06,66.7,A
USGS,11468000,2002,05,07,63.3,A
USGS,11468000,2002,05,08,60.3,A
USGS,11468000,2002,05,09,58.0,A
USGS,11468000,2002,05,10,56.0,A
USGS,11468000,2002,05,11,56.2,A
USGS,11468000,2002,05,12,54.2,A
USGS,11468000,2002,05,13,52.6,A
USGS,11468000,2002,05,14,50.1,A
USGS,11468000,2002,05,15,49.2,A
USGS,11468000,2002,05,16,49.4,A
USGS,11468000,2002,05,17,48.7,A
USGS,11468000,2002,05,18,47.0,A
USGS,11468000,2002,05,19,46.8,A
USGS,11468000,2002,05,20,61.8,A
USGS,11468000,2002,05,21,93.5,A
USGS,11468000,2002,05,22,82.0,A
USGS,11468000,2002,05,23,63.1,A
USGS,11468000,2002,05,24,55.3,A
USGS,11468000,2002,05,25,49.2,A
USGS,11468000,2002,05,26,44.8,A
USGS,11468000,2002,05,27,43.5,A
USGS,11468000,2002,05,28,42.1,A
USGS,11468000,2002,05,29,40.7,A
USGS,11468000,2002,05,30,39.0,A
USGS,11468000,2002,05,31,35.9,A
USGS,11468000,2002,06,01,34.1,A
USGS,11468000,2002,06,02,31.9,A
USGS,11468000,2002,06,03,32.0,A
USGS,11468000,2002,06,04,30.9,A
USGS,11468000,2002,06,05,30.1,A
USGS,11468000,2002,06,06,28.7,A
USGS,11468000,2002,06,07,28.0,A
USGS,11468000,2002,06,08,26.9,A
USGS,11468000,2002,06,09,26.0,A
USGS,11468000,2002,06,10,25.6,A
USGS,11468000,2002,06,11,25.2,A
USGS,11468000,2002,06,12,24.8,A
USGS,11468000,2002,06,13,24.2,A
USGS,11468000,2002,06,14,23.4,A
USGS,11468000,2002,06,15,23.0,A
USGS,11468000,2002,06,16,22.3,A
USGS,11468000,2002,06,17,21.9,A
USGS,11468000,2002,06,18,21.6,A
USGS,11468000,2002,06,19,21.0,A
USGS,11468000,2002,06,20,20.6,A
USGS,11468000,2002,06,21,19.8,A
USGS,11468000,2002,06,22,19.1,A
USGS,11468000,2002,06,23,18.8,A
USGS,11468000,2002,06,24,18.0,A
USGS,11468000,2002,06,25,17.9,A
USGS,11468000,2002,06,26,17.5,A
USGS,11468000,2002,06,27,17.0,A
USGS,11468000,2002,06,28,16.8,A
USGS,11468000,2002,06,29,15.7,A
USGS,11468000,2002,06,30,15.1,A
USGS,11468000,2002,07,01,14.0,A
USGS,11468000,2002,07,02,14.1,A
USGS,11468000,2002,07,03,13.6,A
USGS,11468000,2002,07,04,13.3,A
USGS,11468000,2002,07,05,12.8,A
USGS,11468000,2002,07,06,11.7,A
USGS,11468000,2002,07,07,11.3,A
USGS,11468000,2002,07,08,11.0,A
USGS,11468000,2002,07,09,11.0,A
USGS,11468000,2002,07,10,11.0,A
USGS,11468000,2002,07,11,10.5,A
USGS,11468000,2002,07,12,9.95,A
USGS,11468000,2002,07,13,9.26,A
USGS,11468000,2002,07,14,9.03,A
USGS,11468000,2002,07,15,8.55,A
USGS,11468000,2002,07,16,8.42,A
USGS,11468000,2002,07,17,8.62,A
USGS,11468000,2002,07,18,8.48,A
USGS,11468000,2002,07,19,8.21,A
USGS,11468000,2002,07,20,7.92,A
USGS,11468000,2002,07,21,7.52,A
USGS,11468000,2002,07,22,7.21,A
USGS,11468000,2002,07,23,6.86,A
USGS,11468000,2002,07,24,6.66,A
USGS,11468000,2002,07,25,6.74,A
USGS,11468000,2002,07,26,6.67,A
USGS,11468000,2002,07,27,6.48,A
USGS,11468000,2002,07,28,6.22,A
USGS,11468000,2002,07,29,6.08,A
USGS,11468000,2002,07,30,5.93,A
USGS,11468000,2002,07,31,5.86,A
USGS,11468000,2002,08,01,5.91,A
USGS,11468000,2002,08,02,5.76,A
USGS,11468000,2002,08,03,5.37,A
USGS,11468000,2002,08,04,5.20,A
USGS,11468000,2002,08,05,5.06,A
USGS,11468000,2002,08,06,5.02,A
USGS,11468000,2002,08,07,4.75,A
USGS,11468000,2002,08,08,4.86,A
USGS,11468000,2002,08,09,4.84,A
USGS,11468000,2002,08,10,4.69,A
USGS,11468000,2002,08,11,4.44,A
USGS,11468000,2002,08,12,4.10,A
USGS,11468000,2002,08,13,4.00,A
USGS,11468000,2002,08,14,3.66,A
USGS,11468000,2002,08,15,3.56,A
USGS,11468000,2002,08,16,3.55,A
USGS,11468000,2002,08,17,3.41,A
USGS,11468000,2002,08,18,3.24,A
USGS,11468000,2002,08,19,3.15,A
USGS,11468000,2002,08,20,3.09,A
USGS,11468000,2002,08,21,3.00,A
USGS,11468000,2002,08,22,3.19,A
USGS,11468000,2002,08,23,2.87,A
USGS,11468000,2002,08,24,2.74,A
USGS,11468000,2002,08,25,2.59,A
USGS,11468000,2002,08,26,2.47,A
USGS,11468000,2002,08,27,2.42,A
USGS,11468000,2002,08,28,2.40,A
USGS,11468000,2002,08,29,2.60,A
USGS,11468000,2002,08,30,2.58,A
USGS,11468000,2002,08,31,2.40,A
USGS,11468000,2002,09,01,2.37,A
USGS,11468000,2002,09,02,2.27,A
USGS,11468000,2002,09,03,2.17,A
USGS,11468000,2002,09,04,2.20,A
USGS,11468000,2002,09,05,2.19,A
USGS,11468000,2002,09,06,1.99,A
USGS,11468000,2002,09,07,1.72,A
USGS,11468000,2002,09,08,1.74,A
USGS,11468000,2002,09,09,1.61,A
USGS,11468000,2002,09,10,1.68,A
USGS,11468000,2002,09,11,1.69,A
USGS,11468000,2002,09,12,1.71,A
USGS,11468000,2002,09,13,1.63,A
USGS,11468000,2002,09,14,1.50,A
USGS,11468000,2002,09,15,1.50,A
USGS,11468000,2002,09,16,1.50,A
USGS,11468000,2002,09,17,1.50,A
USGS,11468000,2002,09,18,1.54,A
USGS,11468000,2002,09,19,1.53,A
USGS,11468000,2002,09,20,1.47,A
USGS,11468000,2002,09,21,1.26,A
USGS,11468000,2002,09,22,1.30,A
USGS,11468000,2002,09,23,1.31,A
USGS,11468000,2002,09,24,1.39,A
USGS,11468000,2002,09,25,1.28,A
USGS,11468000,2002,09,26,1.50,A
USGS,11468000,2002,09,27,1.83,A
USGS,11468000,2002,09,28,1.51,A
USGS,11468000,2002,09,29,1.50,A
USGS,11468000,2002,09,30,1.51,A
USGS,11468000,2002,10,01,1.72,A
USGS,11468000,2002,10,02,1.73,A
USGS,11468000,2002,10,03,1.78,A
USGS,11468000,2002,10,04,1.81,A
USGS,11468000,2002,10,05,1.81,A
USGS,11468000,2002,10,06,1.70,A
USGS,11468000,2002,10,07,1.72,A
USGS,11468000,2002,10,08,1.66,A
USGS,11468000,2002,10,09,1.62,A
USGS,11468000,2002,10,10,1.67,A
USGS,11468000,2002,10,11,1.59,A
USGS,11468000,2002,10,12,2.37,A
USGS,11468000,2002,10,13,2.60,A
USGS,11468000,2002,10,14,2.60,A
USGS,11468000,2002,10,15,2.71,A
USGS,11468000,2002,10,16,2.76,A
USGS,11468000,2002,10,17,2.76,A
USGS,11468000,2002,10,18,2.76,A
USGS,11468000,2002,10,19,2.64,A
USGS,11468000,2002,10,20,2.48,A
USGS,11468000,2002,10,21,2.37,A
USGS,11468000,2002,10,22,2.25,A
USGS,11468000,2002,10,23,2.34,A
USGS,11468000,2002,10,24,2.74,A
USGS,11468000,2002,10,25,3.10,A
USGS,11468000,2002,10,26,3.13,A
USGS,11468000,2002,10,27,3.12,A
USGS,11468000,2002,10,28,3.10,A
USGS,11468000,2002,10,29,3.13,A
USGS,11468000,2002,10,30,3.14,A
USGS,11468000,2002,10,31,3.20,A
USGS,11468000,2002,11,01,3.24,A
USGS,11468000,2002,11,02,3.22,A
USGS,11468000,2002,11,03,3.24,A
USGS,11468000,2002,11,04,3.32,A
USGS,11468000,2002,11,05,3.32,A
USGS,11468000,2002,11,06,3.33,A
USGS,11468000,2002,11,07,3.76,A
USGS,11468000,2002,11,08,64.0,A
USGS,11468000,2002,11,09,164,A
USGS,11468000,2002,11,10,140,A
USGS,11468000,2002,11,11,194,A
USGS,11468000,2002,11,12,100,A
USGS,11468000,2002,11,13,65.2,A
USGS,11468000,2002,11,14,51.6,A
